,reviews,Subjectivity,Polarity,Analysis
613,"Given th high amount of functions this app offers, it is still very straightforward to use. Love it, I'm sure Alexa does too :D",0.5860648148148148,0.4579166666666667,Positive
614,"Alexa app is inconsistent in performance. Needs work. Can use only basic stuff, time, alarm weather.  News is always one day behind. Can not  search the web for current info.",0.55625,-0.1,Negative
615,Can see can feed on echo but stopped working recently on fire tablet. Getting live view not supported message,0.375,0.06818181818181818,Positive
616,Quit working??,0.0,0.0,neutral
617,Alexa displays red and tries to set up but fails now for days. There is not APP anywhere for Windows 10.,0.2333333333333333,-0.19999999999999998,Negative
618,Is a excellent Amazon Alexa,1.0,1.0,Positive
619,Not working on my fire tv why,0.0,0.0,neutral
620,Once you start playing music it won't stop no matter how many times you say Alexa. You have to pick the speaker up and hold it to your lips and shout at it.  It plays the wrong song and artist about half the time.,0.5222222222222223,-0.05555555555555555,Negative
621,Alex doesn't respond alot of time I have to repeat myself like she is hard hearing. Then she has been unable to recognized my voice and I have to keep going in to app to correct it. I hardly think I have a voice like my son. My daughter got it for me so I would not be lonely around the house while everyone was at work. I could talk to her and have her play music . When I ask her simple questions. Still she is better to have around than nothing at all. I have her play soft instrumental music for the cats when I'm out. They like it and provides a relaxing enviroment for them.,0.49863945578231295,-0.08333333333333337,Negative
622,Worse app I have ever tried. Absolutely useless.,0.4,-0.45,Negative
623,Works fantastic,0.9,0.4,Positive
624,Seemless integration between devices and with Kasa app and smartplugs. Awesome.  And we love the reminders as well. Keeps everyone on track.,0.8,0.75,Positive
625,Easy to use.. I wish I bought it sooner..,0.8333333333333334,0.43333333333333335,Positive
626,Alexa used to reply with voice but stopped. Why ????,0.0,0.0,neutral
627,Works well,0.0,0.0,neutral
628,"Why does it KEEP. POPPING UP. Especially when I plug in my headphones. For now i shall rate this one star, if it is fixed only then i will change my mind.",0.7333333333333334,0.03333333333333333,Positive
629,Easy to use and hands free!,0.8166666666666667,0.4666666666666667,Positive
630,I found this very easy to set up. I like the first one so much that I ended up getting two more when Amazon had them on special. I now have three. I configured them singly two of them upstairs and then later the third one down stairs. I do get frustrated that they don't always do what I tell them to do. For instance if I asked that a song be skipped it gets Alexa gets confused. One of them will do it in the other two won't. Or worse I will tell Alexa to shut the music down and one will and the others won't. I find myself wanting to argue with them like they are teenagers. I know that's a rational so I don't but that is the frustrating thing. On the other hand the sound is great I love that I can set timers I can ask what time it is what the weather is like and so forth right when I'm in the middle of cooking or doing a project. Very very convenient. Now that it's summer I can put them in the window sills and sit out at the fire pit and control music from there. Not as good as having the trees wired but pretty close. I'm an old person so if I'm enjoying them this much I'm sure you will too,0.4633862433862434,0.1345796590241035,Positive
631,"Not reliable, works one day then not the next!",0.0,0.0,neutral
632,"I love Alexa dot, she reminds me when to take my meds, wakes me up in the morning. Makes calls for me, just say drop in to  name. Alexa sounds like a real person, I say Thank you and she replys you bet.She recognizes our voices,easy to use. And informs us when a package is at our front door. Can't do without her.",0.45,0.35,Positive
633,"Given th high amount of functions this app offers, it is still very straightforward to use. Love it, I'm sure Alexa does too :D",0.5860648148148148,0.4579166666666667,Positive
634,"Alexa app is inconsistent in performance. Needs work. Can use only basic stuff, time, alarm weather.  News is always one day behind. Can not  search the web for current info.",0.55625,-0.1,Negative
635,Can see can feed on echo but stopped working recently on fire tablet. Getting live view not supported message,0.375,0.06818181818181818,Positive
636,Quit working??,0.0,0.0,neutral
637,Alexa displays red and tries to set up but fails now for days. There is not APP anywhere for Windows 10.,0.2333333333333333,-0.19999999999999998,Negative
638,Is a excellent Amazon Alexa,1.0,1.0,Positive
639,Not working on my fire tv why,0.0,0.0,neutral
640,Once you start playing music it won't stop no matter how many times you say Alexa. You have to pick the speaker up and hold it to your lips and shout at it.  It plays the wrong song and artist about half the time.,0.5222222222222223,-0.05555555555555555,Negative
641,Alex doesn't respond alot of time I have to repeat myself like she is hard hearing. Then she has been unable to recognized my voice and I have to keep going in to app to correct it. I hardly think I have a voice like my son. My daughter got it for me so I would not be lonely around the house while everyone was at work. I could talk to her and have her play music . When I ask her simple questions. Still she is better to have around than nothing at all. I have her play soft instrumental music for the cats when I'm out. They like it and provides a relaxing enviroment for them.,0.49863945578231295,-0.08333333333333337,Negative
642,Worse app I have ever tried. Absolutely useless.,0.4,-0.45,Negative
643,Works fantastic,0.9,0.4,Positive
644,Seemless integration between devices and with Kasa app and smartplugs. Awesome.  And we love the reminders as well. Keeps everyone on track.,0.8,0.75,Positive
645,Easy to use.. I wish I bought it sooner..,0.8333333333333334,0.43333333333333335,Positive
646,Alexa used to reply with voice but stopped. Why ????,0.0,0.0,neutral
647,Works well,0.0,0.0,neutral
648,"Why does it KEEP. POPPING UP. Especially when I plug in my headphones. For now i shall rate this one star, if it is fixed only then i will change my mind.",0.7333333333333334,0.03333333333333333,Positive
649,Easy to use and hands free!,0.8166666666666667,0.4666666666666667,Positive
